IMG_0578_JPG_jpg.rf.e4e48213d8d86c8f5ecbf17b462beea6.jpg,158,90,319,183,Pickup,,,,,,,,
00339620_jpg.rf.e54808ec0f964f9f8c4be2c55b3943df.jpg,87,96,602,477,Tractor Trailer,,,,,,,,
5557_8_jpg.rf.e54ce4109d798440546f14a23d20dc15.jpg,427,77,631,600,Pickup,,,,,,,,
5557_8_jpg.rf.e54ce4109d798440546f14a23d20dc15.jpg,0,43,481,610,Trailer,,,,,,,,
a6dfd4008aaebec2_jpg.rf.e55ee0a5ebed52d199ab16999c9d1a5d.jpg,171,62,580,635,Truck,,,,,,,,
ef5ec01af4be0fae_jpg.rf.e55d2d0052208a15e436fa2099a620c7.jpg,0,158,577,563,Box Truck,,,,,,,,
Dji-0009_mp4-257_jpg.rf.e56d35fab555d52d2f6ac2ac09a5bc12.jpg,197,210,451,441,Truck,,,,,,,,
00343579_jpg.rf.e579c3b228c09f7dbaee5e78b836e4b4.jpg,8,49,521,539,Truck,,,,,,,,
4d332826206c056a_jpg.rf.e5844e76fd0e602029451209b866931f.jpg,123,31,629,616,Bus,,,,,,,,
IMG_4747_JPG_jpg.rf.e590f84f364fbfece01c5fc7d99f5546.jpg,158,104,546,325,Sedan,,,,,,,,
00353338_jpg.rf.e587acb7cc61507a1800cef36721cd6e.jpg,2,84,607,583,Tractor Trailer,,,,,,,,
9FJT5956CXN5_jpg.rf.e5ae46fa4ad4dd2462e8f5b3cb4f9d05.jpg,59,156,576,568,Ambulance,,,,,,,,
IMG_2473_JPG_jpg.rf.e6197a7cb403b51e5f1c570940b2a822.jpg,160,350,284,482,Sedan,,,,,,,,
IMG_1735_JPG_jpg.rf.e61a3126c193aa2e8902176eafb3ab61.jpg,321,356,487,482,Sedan,,,,,,,,
M_S_Used-Truck-Scania-P-8X4-2022_150252_1_jpg.rf.e62d81d03c32ded0f94421dd01eb6dc0.jpg,36,113,625,610,Concrete Mixer,,,,,,,,
07482_jpg.rf.e636d3aac89dde1f051965303cf8fb4a.jpg,92,91,567,468,Sedan,,,,,,,,
e11c244b2612a088_jpg.rf.e63351acdb5af43332a4000b7839cb67.jpg,124,305,305,463,Construction Equipment,,,,,,,,
e11c244b2612a088_jpg.rf.e63351acdb5af43332a4000b7839cb67.jpg,343,326,608,474,Trailer,,,,,,,,
firetruck-276-_jpg.rf.e602b2250d46c9b781e28ffa77f7f9dd.jpg,22,174,534,519,Fire Truck,,,,,,,,
IMG_4290_JPG_jpg.rf.e648612670af770610f52710691fe956.jpg,279,74,535,254,SUV,,,,,,,,
Puskutraktorit-ja-putkenlaskukoneet-Komatsu-3ca3e4996ea6c736-large_jpg.rf.e6534f77735ef5016d37d2e8fa367c88.jpg,31,89,592,599,Construction Equipment,,,,,,,,
IMG_3344_JPG_jpg.rf.e64f1e1f7d76335852f0356bc2a023af.jpg,337,370,640,640,Pickup,,,,,,,,
IMG_4591_JPG_jpg.rf.e661af5b436a1e8c3d46046db2e34787.jpg,167,86,416,251,SUV,,,,,,,,
07932_jpg.rf.e660815d94a1ccebb56afd99503fa29c.jpg,56,161,581,441,Sedan,,,,,,,,
IMG_4754_JPG_jpg.rf.e6a4d77380aeb0bf72e8d11e8fe3ddaa.jpg,130,217,365,510,Box Truck,,,,,,,,
9c5712b78a46fa70_jpg.rf.e6fc9af9a99ea28a43b315c30718ca8a.jpg,70,145,280,348,Trailer,,,,,,,,
9c5712b78a46fa70_jpg.rf.e6fc9af9a99ea28a43b315c30718ca8a.jpg,222,182,622,423,Pickup,,,,,,,,
06b8bcc2f82cba14_jpg.rf.e6a547fde93e7766550f53743174b5f5.jpg,258,283,629,640,Cyclist,,,,,,,,
06b8bcc2f82cba14_jpg.rf.e6a547fde93e7766550f53743174b5f5.jpg,0,59,197,508,Bus,,,,,,,,
06b8bcc2f82cba14_jpg.rf.e6a547fde93e7766550f53743174b5f5.jpg,528,283,640,389,Hatchback,,,,,,,,
IMG_0551_JPG_jpg.rf.e668a0fd5f3d0f250a3dbfa635c02baa.jpg,0,64,263,257,Pickup,,,,,,,,
001944_18_jpg.rf.e6e069c845860a61bb4c7fcdcf6e1814.jpg,3,4,639,640,Ambulance,,,,,,,,
firetruck-129-_jpg.rf.e63b0932d44a6c636c6db1a61eaabec1.jpg,79,40,572,612,Fire Truck,,,,,,,,
Dji-0009_mp4-263_jpg.rf.e6d7a5203f7c4248ee11b77baaecf4fb.jpg,197,217,449,470,Truck,,,,,,,,
M_B_images42_jpg.rf.e717a5b9c27a141a102bda5380686746.jpg,111,124,559,621,Concrete Mixer,,,,,,,,
IMG_6128_JPG_jpg.rf.e706a89363ddbba6bf7fd45e0448d979.jpg,235,339,327,429,Hatchback,,,,,,,,
IMG_1637_JPG_jpg.rf.e726f0bc33da6f6c280cbbf049ee4d77.jpg,393,93,559,196,Van,,,,,,,,
A_b1f4183020dc5331_jpg.rf.e6fe3eb980d4eb656b199fbf9d35a6fe.jpg,10,100,565,586,Ambulance,,,,,,,,
IMG_4649_JPG_jpg.rf.e78d694cd3183421a689483b5074fc2a.jpg,311,342,457,461,SUV,,,,,,,,
IMG_4807_JPG_jpg.rf.e7d8a6d93246e77bdd846fcc1f522f56.jpg,222,350,389,523,SUV,,,,,,,,
D_H_images242_jpg.rf.e74e7ce01bef64a269161fc85cd35da1.jpg,14,163,617,571,Truck,,,,,,,,
IMG_1178_JPG_jpg.rf.e7304d6fdc00f89213d5fec87f595775.jpg,146,103,417,257,Sedan,,,,,,,,
bicycle-358-_jpg.rf.e813f2d5c1ecf426e46e00a2c25321b7.jpg,235,284,398,640,Cyclist,,,,,,,,
IMG_0638_JPG_jpg.rf.e7dbb24c8fa60afd7c3f014b526c2bf3.jpg,337,319,640,640,Van,,,,,,,,
IMG_2784_JPG_jpg.rf.e81c06770c862e28251dbf030fea75bb.jpg,290,373,551,620,SUV,,,,,,,,
IMG_5672_JPG_jpg.rf.e838d31d51c8235c78cac09ade7cf416.jpg,172,49,578,341,SUV,,,,,,,,
f26bc995e728ba6b_jpg.rf.e7f34a698ed145748733156127733c11.jpg,119,44,571,504,Bus,,,,,,,,
04916_jpg.rf.e8327ec3c5f0666bab0d50503cf47816.jpg,43,91,632,556,Sedan,,,,,,,,
IMG_0765_JPG_jpg.rf.e842890426c16ec46073570db045c3de.jpg,135,250,640,616,Pickup,,,,,,,,
IMG_3939_JPG_jpg.rf.e8885f8db49bd4de525c891b7a326022.jpg,432,373,640,557,SUV,,,,,,,,
11bdcab4366fae29_jpg.rf.e86a7259a1498e0036ad784bb23e0e37.jpg,182,71,590,550,Truck,,,,,,,,
2_PNG_jpg.rf.e89f546016ecab3376e2e95ffc3d80a2.jpg,27,0,584,601,Ambulance,,,,,,,,
IMG_1860_JPG_jpg.rf.e89de5f8b075789fec01bcb681f79832.jpg,0,20,592,612,Tractor Trailer,,,,,,,,
IMG_1164_JPG_jpg.rf.e87c7fd66b66c7092b869598a07b38a8.jpg,142,336,264,469,SUV,,,,,,,,
8a267c1c4b5fc638_jpg.rf.e8f94d88cd1ef5606da51d6346839fc5.jpg,58,162,449,519,Bus,,,,,,,,
d9283313ccb10ed3_jpg.rf.e8fee946ec37541d611860e8c597a8c8.jpg,0,65,256,560,Trailer,,,,,,,,
7f4cc63d8cb9aeb0_jpg.rf.e91bf39b0e785d5c983b2bbebdd5e5ff.jpg,30,92,624,532,Fire Truck,,,,,,,,
IMG_0748_JPG_jpg.rf.e92f1984c724b2e6016ea6df80313825.jpg,336,341,533,497,Pickup,,,,,,,,
IMG_5940_JPG_jpg.rf.e8cb748ff4cbe968476242722707b384.jpg,0,0,640,341,Tractor Trailer,,,,,,,,
M_B_images161_jpg.rf.e911a23ca34e2104dba2f919672199b2.jpg,146,129,528,529,Concrete Mixer,,,,,,,,
M_S_7806872-photo-camion_jpg.rf.e94e30bab99b2d760c1dd4a6b513a0bd.jpg,15,70,616,640,Concrete Mixer,,,,,,,,
IMG_2467_JPG_jpg.rf.e8bbdfc98c76b6468feb2f8bb6025b61.jpg,141,333,307,494,Pickup,,,,,,,,
firetruck-14-_jpg.rf.e8db37af918c889ae12504873ad00d12.jpg,45,186,627,550,Fire Truck,,,,,,,,
M_M_020322091_1648487750543_f9aabc_jpg.rf.e930b7e2a1ab5862b0e0cbbbd69835fb.jpg,34,148,601,550,Concrete Mixer,,,,,,,,
00349476_jpg.rf.e8c657f592ab58de5dee52b03aa3a768.jpg,13,87,618,619,Tractor Trailer,,,,,,,,
8b5ac0a9cd8e1b0c_jpg.rf.e955d6f1024fc26d785a15acf4ff2225.jpg,108,401,416,597,Box Truck,,,,,,,,
8b5ac0a9cd8e1b0c_jpg.rf.e955d6f1024fc26d785a15acf4ff2225.jpg,497,410,640,504,Tractor Trailer,,,,,,,,
7Z6H1X9XE3X4_jpg.rf.e95d596c1fa32670dc66d17db5626b3e.jpg,47,90,584,559,Ambulance,,,,,,,,
IMG_1721_JPG_jpg.rf.e92841005b5fa10b04ad6430d70f3fcc.jpg,319,368,601,622,SUV,,,,,,,,
IMG_4881_JPG_jpg.rf.e96a6953bb0c78d89de920db5c393664.jpg,210,355,359,507,SUV,,,,,,,,
bicycle-287-_jpg.rf.e979973784eb3fc29b666b75917b7ac4.jpg,198,87,327,517,Cyclist,,,,,,,,
IMG_2391_JPG_jpg.rf.e981027a695ccbbf77d094aa791feb3b.jpg,151,176,550,485,Trailer,,,,,,,,
IMG_3365_JPG_jpg.rf.e97b6b727c108aa11db523d84f9d8832.jpg,162,316,243,398,SUV,,,,,,,,
IMG_0514_JPG_jpg.rf.e9b3c729d49ef6b14fc3c070126ae43a.jpg,194,322,293,418,SUV,,,,,,,,
IMG_2080_JPG_jpg.rf.ea04e02fa9ec60fdbaffb56e607f9f98.jpg,408,71,640,326,SUV,,,,,,,,
IMG_0338_JPG_jpg.rf.e9897bc4f7b2bce30fc6756bd661dc86.jpg,0,60,383,332,SUV,,,,,,,,
IMG_2257_JPG_jpg.rf.ea0dcdf9a6a38590b670668b10cd437b.jpg,0,69,520,365,Trailer,,,,,,,,
firetruck-264-_jpg.rf.e9c159943ca6c477aeaae6c440d7be1e.jpg,4,91,615,579,Fire Truck,,,,,,,,
9d52baa0cba8adc9_jpg.rf.ea0e2262c1c0d0e4504625675b162f51.jpg,28,49,603,600,Box Truck,,,,,,,,
IMG_0443_JPG_jpg.rf.ea0e00e4e0855efb3498c68698c809b3.jpg,0,287,302,519,SUV,,,,,,,,
IMG_3265_JPG_jpg.rf.e9a41ea819a4e2fa5f2d41086944fb1d.jpg,138,303,227,395,Van,,,,,,,,
Xe-Hai-van-Vung-Tau-San-Bay_jpg.rf.ea10b099c5e4b8faa20b215ca640cdd5.jpg,50,122,588,624,Van,,,,,,,,
e9f76135365b9b0f_jpg.rf.ea9064bcef8798c0ec0c46feda240467.jpg,0,307,389,538,Truck,,,,,,,,
firetruck-315-_jpg.rf.ea9caae39811404d0cbfec0f9b8b8388.jpg,31,91,633,617,Fire Truck,,,,,,,,
bicycle-448-_jpg.rf.ea9b91cebaabae67058bf4f1f33f6c1d.jpg,190,59,448,552,Cyclist,,,,,,,,
71_jpg.rf.eaaf5ed15d511b9cdcdbaad7eddd15fe.jpg,17,7,640,627,Motorbike,,,,,,,,
IMG_2249_JPG_jpg.rf.eac03db734585d541f04f97427db5187.jpg,182,260,564,482,Pickup,,,,,,,,
OIP-2022-04-10T131542-090_jpg.rf.ead1bd75e7ca392c0c997052c1ecabab.jpg,95,76,524,581,Van,,,,,,,,
e8a2a51e75297966_jpg.rf.eb583fec618a113d3114cbaaf5910c0c.jpg,87,43,582,630,Tractor Trailer,,,,,,,,
IMG_6854_JPG_jpg.rf.eaf9f9e8825927bbbf4e3465085311c8.jpg,241,349,405,511,SUV,,,,,,,,
_58-JPG-2-_jpg.rf.eb46bc1e2be6ef29a672754a8f764a44.jpg,99,0,640,640,Construction Equipment,,,,,,,,
D_S_truck-scania-scania-2013-wallpaper-preview_jpg.rf.eb593cf826af4975ca279bec5c4aecef.jpg,40,70,498,512,Truck,,,,,,,,
c06b02e7dac80504_jpg.rf.eb936792ce8f21e556f960d470ba038e.jpg,19,262,628,612,Box Truck,,,,,,,,
d1e500d638e6bbc3_jpg.rf.eb77b154e5819f98cdd915eac83ca206.jpg,73,216,557,434,Van,,,,,,,,
M_S_22047931589_a035a8779e_b_jpg.rf.eb6daa2ad5efc8444d0fb9f06ba32f86.jpg,63,175,579,584,Concrete Mixer,,,,,,,,
4_jpg.rf.eba75b67af8f7a4f3a8eb3841323349c.jpg,137,148,633,640,Construction Equipment,,,,,,,,
IMG_0124_JPG_jpg.rf.ebac7e862d382d7114a087501bbe8735.jpg,334,336,583,532,Pickup,,,,,,,,
IMG_3879_JPG_jpg.rf.eb94080da5bc710f6945794d392dbb4f.jpg,90,50,630,353,Trailer,,,,,,,,
538838470616a0d2_jpg.rf.ebb04b1ec8b1b63dc597f064f1bf503f.jpg,141,281,542,559,Van,,,,,,,,
GL4G1TOKRVVC_jpg.rf.ebbf173c4e7aed2097a86593eeebe23c.jpg,120,176,534,568,Ambulance,,,,,,,,
IMG_3257_JPG_jpg.rf.ebc28260e0470b0d12a865b09eaa3dc4.jpg,304,218,640,471,Pickup,,,,,,,,
bicycle-493-_jpg.rf.ebebfe81105f4900edae2894cd3abf1e.jpg,486,251,528,346,Cyclist,,,,,,,,
bicycle-493-_jpg.rf.ebebfe81105f4900edae2894cd3abf1e.jpg,440,225,489,359,Cyclist,,,,,,,,
bicycle-493-_jpg.rf.ebebfe81105f4900edae2894cd3abf1e.jpg,57,0,316,550,Cyclist,,,,,,,,
IMG_3285_JPG_jpg.rf.ebeff9c38bf1c1e13a2c652f98c4ca22.jpg,282,363,573,620,SUV,,,,,,,,
IMG_5658_JPG_jpg.rf.ebfad0a7bf205ae2de9bc445c55ae26b.jpg,0,72,469,357,Trailer,,,,,,,,
M_S_image13_jpeg_jpg.rf.ebf53b457b8ba7c0fc7c4fa62f5d8ae1.jpg,12,56,624,599,Concrete Mixer,,,,,,,,
IMG_1941_JPG_jpg.rf.ec13d53de3376a1238342e20dda12743.jpg,336,0,633,198,Box Truck,,,,,,,,
IMG_3041_JPG_jpg.rf.ec6c4f0f12ea442edebfdcabaa1afd4b.jpg,208,315,340,434,Pickup,,,,,,,,
4604_3923371979772_jpg.rf.ec30926bd981d94d29e50c1dd1addac6.jpg,10,99,620,541,Construction Equipment,,,,,,,,
IMG_5386_JPG_jpg.rf.ec5f5ce9a5f811d79bf358e88c5eaa47.jpg,0,0,591,263,Bus,,,,,,,,
a9cc6b98905e83de_jpg.rf.ec7c6d72f6fe53ffef0f416d7c17c15d.jpg,35,21,594,636,Bus,,,,,,,,
IMG_5939_JPG_jpg.rf.ec5b3411ea2fd4db49986f2adef7d5c7.jpg,132,133,471,447,Motorbike,,,,,,,,
ET6PFBCBHOSP_jpg.rf.ec8fbc92aedc622234e0e55082269a8e.jpg,24,111,604,585,Ambulance,,,,,,,,
55427cccad94be3a_jpg.rf.eca85632ea7e9befec06a36f9210cc0e.jpg,13,50,607,566,Truck,,,,,,,,
001317_10_jpg.rf.eca47869d9831ce62ef05de67768f524.jpg,0,10,631,628,Ambulance,,,,,,,,
Truck-4401-_jpg.rf.ec854410160a16d66bbe0117db2f4af5.jpg,31,257,402,561,Ambulance,,,,,,,,
M_B_images99_jpg.rf.ed04c06cf6cc89ef0765fd89a1f7eef0.jpg,223,162,610,499,Concrete Mixer,,,,,,,,
ee663423d40a4467_jpg.rf.ecff67c33cafd0d136ad8d8ecbbe906b.jpg,188,21,621,572,Bus,,,,,,,,
IMG_3010_JPG_jpg.rf.ed09dd273ee51438c6a412e104b48720.jpg,242,326,377,449,Pickup,,,,,,,,
IMG_3732_JPG_jpg.rf.ecc7ef4356c67ff597641b692bb0a83e.jpg,0,287,385,584,SUV,,,,,,,,
firetruck-310-_jpg.rf.ed292dc3b2ef0c4fb1d27b18e536d36f.jpg,144,182,419,427,Fire Truck,,,,,,,,
7694fc146f85e645_jpg.rf.ed1f7223d4fc7567d5b0c08bc73a85d4.jpg,36,219,512,526,Tow Truck,,,,,,,,
7694fc146f85e645_jpg.rf.ed1f7223d4fc7567d5b0c08bc73a85d4.jpg,414,209,599,367,Bus,,,,,,,,
IMG_0683_JPG_jpg.rf.ed3c7458dd7b9339bced21a7a2262cb2.jpg,277,64,559,257,SUV,,,,,,,,
IMG_0477_JPG_jpg.rf.ed2c233b3a2842fdcc44a0a0c48842fa.jpg,290,344,570,621,SUV,,,,,,,,
29f0c1980fd6568a_jpg.rf.ed48520b9d08de47315bc8e04069f9ad.jpg,16,246,198,410,Hatchback,,,,,,,,
29f0c1980fd6568a_jpg.rf.ed48520b9d08de47315bc8e04069f9ad.jpg,64,205,280,438,Tow Truck,,,,,,,,
29f0c1980fd6568a_jpg.rf.ed48520b9d08de47315bc8e04069f9ad.jpg,296,0,640,469,Tow Truck,,,,,,,,
b3042acd1713c2d4_jpg.rf.ed43b97cf9195856d884484b38a1e91d.jpg,63,20,572,623,Bus,,,,,,,,
IMG_1816_JPG_jpg.rf.ed4c7f224e2c12a7d573787dfcd81465.jpg,2,288,281,471,SUV,,,,,,,,
fddd3038a39b87a9_jpg.rf.ee075212f68b4081c10364a2469f210a.jpg,32,170,592,488,Box Truck,,,,,,,,
27c120beb2d0e16e_jpg.rf.eddaaf7a5f8d2a3a6aef76a9f18a451a.jpg,93,414,605,610,Trailer,,,,,,,,
IMG_3489_JPG_jpg.rf.edeedfbc132a41c25ccbb0a2cba6f600.jpg,329,357,567,572,SUV,,,,,,,,
IMG_5991_JPG_jpg.rf.eddee92408b4e239aa2583948939c115.jpg,225,23,640,349,Pickup,,,,,,,,
4de689516df7f4b0_jpg.rf.ed8ff7e1ad7eba598b2d772af6a772cb.jpg,0,157,581,608,Trailer,,,,,,,,
7__flip_jpg.rf.ee395374fceb400b701e17e209b2f96e.jpg,88,100,255,563,Motorbike,,,,,,,,
IMG_0840_jpg.rf.ee32812bbfc10f81cf75f60574b345cb.jpg,154,405,367,479,Sedan,,,,,,,,
IMG_4473_JPG_jpg.rf.ee4d11322d7a29b280869fec6e72786f.jpg,222,71,589,328,SUV,,,,,,,,
d30d3b46a99b15b5_jpg.rf.ee27c827ceb71fd3ca872827c398fa46.jpg,101,234,546,463,Bus,,,,,,,,
JT2AYQFC1TEX_jpg.rf.ee89520de90897c17b418bd1edeca84a.jpg,54,0,546,640,Ambulance,,,,,,,,
IMG_0351_JPG_jpg.rf.ee8b33d26ef1b3a1b0001a8e6e9822d3.jpg,219,2,640,365,SUV,,,,,,,,
05387b326eb6414d_jpg.rf.ee7d3f99ac8167d02c0932443966b61e.jpg,37,209,640,539,Truck,,,,,,,,
IMG_1069_JPG_jpg.rf.ee9b9fcdf357d97f4847be04d31e7bd9.jpg,192,18,640,343,Pickup,,,,,,,,
bicycle-501-_jpg.rf.ee9fae740a996cdf4338dff7e0720848.jpg,361,327,493,557,Cyclist,,,,,,,,
bicycle-501-_jpg.rf.ee9fae740a996cdf4338dff7e0720848.jpg,227,297,405,605,Cyclist,,,,,,,,
bicycle-501-_jpg.rf.ee9fae740a996cdf4338dff7e0720848.jpg,189,365,268,530,Cyclist,,,,,,,,
IMG_1598_JPG_jpg.rf.eea2f22a2a32d133edae73b78e8cb5a1.jpg,269,364,501,601,SUV,,,,,,,,
IMG_2058_JPG_jpg.rf.eea6561413517a92d132d09621a69878.jpg,0,387,444,543,Trailer,,,,,,,,
IMG_0611_JPG_jpg.rf.ee64cee2667aa66684233c34807a59c2.jpg,176,341,314,483,SUV,,,,,,,,
Truck-3450-_jpg.rf.eed9f07d7fb7288cb50be5d01d98507b.jpg,205,186,499,442,Truck,,,,,,,,
0_jpg.rf.eebd6d6ed183295f596542fcc298b546.jpg,85,144,622,529,Construction Equipment,,,,,,,,
IMG_2848_JPG_jpg.rf.eeb64df397be224fda3238d721d3d812.jpg,205,367,366,504,Sedan,,,,,,,,
IMG_3551_JPG_jpg.rf.eec523f41007fcf30392d9139e0ed792.jpg,225,343,468,557,Pickup,,,,,,,,
IMG_3551_JPG_jpg.rf.eec523f41007fcf30392d9139e0ed792.jpg,143,338,227,447,Trailer,,,,,,,,
firetruck-281-_jpg.rf.ef13f689f0eac4dad9aaec3455f17d70.jpg,19,147,617,566,Fire Truck,,,,,,,,
images-2022-07-29T180414-724_jpeg_jpg.rf.ef0def3c40aef5510c3d3c2f94a2492b.jpg,0,213,640,487,Truck,,,,,,,,
00345552_jpg.rf.ef120c3610524c3fb41d3f23747314cd.jpg,51,77,631,569,Tractor Trailer,,,,,,,,
